race_id,row,col,exacta,exacta_reverse,quinella_place,verdict
2024-05-19_1_08,16,7,9999.9,9999.9,1291.3,bet placed
2024-05-19_1_08,16,10,9999.9,9999.9,1050.2,bet placed
2024-05-19_1_08,16,12,9999.9,9999.9,1346.4,bet placed
2024-05-26_3_03,1,12,9999.9,4157.1,341.3,bet placed
2024-05-26_3_03,2,12,9999.9,8244.5,753.8,bet placed
2024-05-26_3_03,4,8,9999.9,9999.9,715.1,bet placed
2024-05-26_3_03,4,12,9999.9,9999.9,1129.6,bet placed
2024-05-26_3_03,5,12,9999.9,3416.1,366.6,bet placed
2024-05-26_3_03,7,12,9999.9,6677.6,704.7,bet placed
2024-05-26_3_03,8,4,9999.9,9999.9,715.1,bet placed
2024-05-26_3_03,8,12,9999.9,9166.2,1028.3,bet placed
2024-05-26_3_03,8,13,9999.9,9999.9,462.3,bet placed
2024-05-26_3_03,9,4,9999.9,9490.4,595.9,bet placed
2024-05-26_3_03,9,12,9999.9,9999.9,1202.8,bet placed
2024-05-26_3_03,9,13,9999.9,9999.9,559.1,bet placed
2024-05-26_3_03,10,4,9999.9,5435.6,582.5,bet placed
2024-05-26_3_03,10,8,9999.9,7234.1,724.4,bet placed
2024-05-26_3_03,12,4,9999.9,9999.9,1129.6,bet placed
2024-05-26_3_03,12,9,9999.9,9999.9,1202.8,bet placed
2024-05-26_3_03,13,4,9999.9,8432.9,466.2,bet placed
2024-05-26_3_03,13,8,9999.9,9999.9,462.3,bet placed
2024-05-26_3_03,13,9,9999.9,9999.9,559.1,bet placed
2024-05-26_3_03,14,8,9999.9,8361.2,904.2,bet placed
2024-05-26_3_03,14,9,9999.9,8267.6,497.7,bet placed
2024-06-30_3_08,15,9,9999.9,6062.7,459.0,bet placed
2024-09-08_1_06,1,14,9999.9,9999.9,976.5,bet placed
2024-09-08_1_06,1,15,9999.9,9999.9,956.9,bet placed
2024-09-08_1_06,3,14,9999.9,9249.5,936.0,bet placed
2024-09-08_1_06,4,14,9999.9,9999.9,1498.9,bet placed
2024-09-08_1_06,4,15,9999.9,9999.9,722.9,bet placed
2024-09-08_1_06,4,16,9999.9,9999.9,842.2,bet placed
2024-09-08_1_06,5,14,9999.9,9999.9,593.7,bet placed
2024-09-08_1_06,5,16,9999.9,9999.9,580.1,bet placed
2024-09-08_1_06,6,14,9999.9,7629.7,529.2,bet placed
2024-09-08_1_06,10,14,9999.9,3824.6,511.5,bet placed
2024-09-08_1_06,13,4,9999.9,7553.0,655.5,bet placed
2024-09-08_1_06,14,1,9999.9,9999.9,976.5,bet placed
2024-09-08_1_06,14,4,9999.9,9999.9,1498.9,bet placed
2024-09-08_1_06,14,5,9999.9,9999.9,593.7,bet placed
2024-09-08_1_06,15,1,9999.9,9999.9,956.9,bet placed
2024-09-08_1_06,15,4,9999.9,9999.9,722.9,bet placed
2024-09-08_1_06,16,4,9999.9,9999.9,842.2,bet placed
2024-09-08_1_06,16,5,9999.9,9999.9,580.1,bet placed
2024-10-13_1_01,4,12,9999.9,7571.6,577.3,bet placed
2024-10-13_1_01,11,2,9999.9,6747.2,484.9,bet placed
2024-10-13_1_07,3,6,9999.9,6561.9,598.8,bet placed
2024-10-13_1_07,5,6,9999.9,6819.5,602.6,bet placed
2024-10-13_1_07,6,7,9999.9,9999.9,651.6,bet placed
2024-10-13_1_07,6,12,9999.9,9999.9,1371.1,bet placed
2024-10-13_1_07,7,6,9999.9,9999.9,651.6,bet placed
2024-10-13_1_07,8,6,9999.9,8365.0,740.3,bet placed
2024-10-13_1_07,9,6,9999.9,8485.2,818.4,bet placed
2024-10-13_1_07,12,6,9999.9,9999.9,1371.1,bet placed
2024-10-13_1_07,13,6,9999.9,6504.1,622.4,bet placed
2024-10-13_1_07,14,6,9999.9,8509.7,746.1,bet placed
2024-10-13_1_07,14,8,9999.9,7895.3,535.1,bet placed
2024-10-20_3_04,3,7,9999.9,5840.7,576.5,bet placed
2024-10-20_3_04,5,7,9999.9,4472.7,526.4,bet placed
2024-10-26_1_01,12,7,9999.9,8656.1,390.5,bet placed
2024-11-10_3_06,16,10,9999.9,7515.4,572.3,bet placed
2024-11-24_3_05,1,13,9999.9,9999.9,1114.4,bet placed
2024-11-24_3_05,2,7,9999.9,6674.7,619.7,bet placed
2024-11-24_3_05,2,13,9999.9,6183.1,590.9,bet placed
2024-11-24_3_05,5,13,9999.9,8800.9,411.1,bet placed
2024-11-24_3_05,5,15,9999.9,9999.9,481.8,bet placed
2024-11-24_3_05,6,7,9999.9,8205.4,1035.6,bet placed
2024-11-24_3_05,6,13,9999.9,9999.9,1010.9,bet placed
2024-11-24_3_05,6,15,9999.9,9999.9,1449.1,bet placed
2024-11-24_3_05,7,1,9999.9,8144.1,1253.6,bet placed
2024-11-24_3_05,8,13,9999.9,9999.9,474.6,bet placed
2024-11-24_3_05,9,7,9999.9,7398.7,845.0,bet placed
2024-11-24_3_05,9,13,9999.9,9327.5,509.5,bet placed
2024-11-24_3_05,10,7,9999.9,7526.3,661.6,bet placed
2024-11-24_3_05,13,1,9999.9,9999.9,1114.4,bet placed
2024-11-24_3_05,13,6,9999.9,9999.9,1010.9,bet placed
2024-11-24_3_05,13,8,9999.9,9999.9,474.6,bet placed
2024-11-24_3_05,15,5,9999.9,9999.9,481.8,bet placed
2024-11-24_3_05,15,6,9999.9,9999.9,1449.1,bet placed
2024-11-24_3_05,15,7,9999.9,9094.3,781.0,bet placed
2024-11-24_3_06,7,14,9999.9,9999.9,907.3,bet placed
2024-11-24_3_06,14,7,9999.9,9999.9,907.3,bet placed
2024-11-24_3_06,16,7,9999.9,5473.4,548.7,bet placed
2024-12-01_1_07,1,6,9999.9,9939.2,763.9,bet placed
2024-12-01_1_07,1,13,9999.9,9999.9,743.9,bet placed
2024-12-01_1_07,6,14,9999.9,9999.9,1278.9,bet placed
2024-12-01_1_07,9,13,9999.9,9999.9,410.2,bet placed
2024-12-01_1_07,13,1,9999.9,9999.9,743.9,bet placed
2024-12-01_1_07,13,6,9999.9,7448.9,742.7,bet placed
2024-12-01_1_07,13,9,9999.9,9999.9,410.2,bet placed
2024-12-01_1_07,14,6,9999.9,9999.9,1278.9,bet placed
2025-04-13_1_08,11,14,9999.9,5551.0,561.0,bet placed
2025-04-20_1_07,8,6,9999.9,9140.6,595.3,bet placed
2025-04-20_1_07,8,13,9999.9,9999.9,702.9,bet placed
2025-04-20_1_07,13,5,9999.9,6175.5,522.2,bet placed
2025-04-20_1_07,13,6,9999.9,9377.6,314.5,bet placed
2025-04-20_1_07,13,8,9999.9,9999.9,702.9,bet placed
2025-04-20_1_07,15,6,9999.9,5689.8,258.6,bet placed
2025-04-27_1_08,6,16,9999.9,9999.9,574.6,bet placed
2025-04-27_1_08,10,16,9999.9,9999.9,919.5,bet placed
2025-04-27_1_08,16,6,9999.9,9999.9,574.6,bet placed
2025-04-27_1_08,16,10,9999.9,9999.9,919.5,bet placed
2025-05-25_3_02,1,12,9999.9,4774.5,841.0,bet placed
2025-05-25_3_02,1,14,9999.9,5013.3,911.7,bet placed
2025-05-25_3_02,2,7,9999.9,9999.9,389.1,bet placed
2025-05-25_3_02,7,2,9999.9,9999.9,389.1,bet placed
2025-05-25_3_02,7,9,9999.9,9999.9,754.1,bet placed
2025-05-25_3_02,9,7,9999.9,9999.9,754.1,bet placed
2025-05-25_3_02,9,11,9999.9,9999.9,529.9,bet placed
2025-05-25_3_02,9,12,9999.9,9115.0,1031.3,bet placed
2025-05-25_3_02,9,14,9999.9,9999.9,572.3,bet placed
2025-05-25_3_02,11,9,9999.9,9999.9,529.9,bet placed
2025-05-25_3_02,11,14,9999.9,9999.9,559.5,bet placed
2025-05-25_3_02,13,7,9999.9,6756.4,410.6,bet placed
2025-05-25_3_02,14,9,9999.9,9999.9,572.3,bet placed
2025-05-25_3_02,14,11,9999.9,9999.9,559.5,bet placed
2025-06-01_3_06,12,5,9999.9,6787.7,790.0,bet placed
2025-06-01_3_06,13,5,9999.9,9532.7,984.9,bet placed
2025-06-01_3_06,14,5,9999.9,3752.4,383.7,bet placed
2025-06-29_3_06,4,12,9999.9,9575.9,1146.7,bet placed
2025-06-29_3_06,5,13,9999.9,8246.7,1068.6,bet placed
2025-06-29_3_06,6,12,9999.9,7577.4,825.6,bet placed
2025-06-29_3_06,8,12,9999.9,5670.7,556.3,bet placed
2025-06-29_3_06,15,12,9999.9,5186.9,773.5,bet placed
2025-10-26_3_03,1,14,9999.9,9999.9,985.5,bet placed
2025-10-26_3_03,2,14,9999.9,9999.9,723.2,bet placed
2025-10-26_3_03,2,16,9999.9,9999.9,516.1,bet placed
2025-10-26_3_03,8,14,9999.9,9999.9,200.0,bet placed
2025-10-26_3_03,11,1,9999.9,7151.5,918.3,bet placed
2025-10-26_3_03,11,14,9999.9,9953.1,611.7,bet placed
2025-10-26_3_03,11,16,9999.9,9902.1,494.2,bet placed
2025-10-26_3_03,14,1,9999.9,9999.9,985.5,bet placed
2025-10-26_3_03,14,2,9999.9,9999.9,723.2,bet placed
2025-10-26_3_03,14,8,9999.9,9999.9,200.0,bet placed
2025-10-26_3_03,16,1,9999.9,3771.3,875.4,bet placed
2025-10-26_3_03,16,2,9999.9,9999.9,516.1,bet placed
2025-10-26_3_03,16,8,9999.9,9194.8,682.2,bet placed
2025-10-26_3_06,8,14,9999.9,9999.9,1147.2,bet placed
2025-10-26_3_06,9,14,9999.9,9999.9,912.6,bet placed
2025-10-26_3_06,14,8,9999.9,9999.9,1147.2,bet placed
2025-10-26_3_06,14,9,9999.9,9999.9,912.6,bet placed
2025-11-30_1_08,1,10,9999.9,8271.3,914.6,bet placed
2025-11-30_1_08,10,15,9999.9,9999.9,1352.1,bet placed
2025-11-30_1_08,15,2,9999.9,6294.3,1068.8,bet placed
2025-11-30_1_08,15,10,9999.9,9999.9,1352.1,bet placed
